text;name;labels
Gigantamax Blastoise can also align the 12 cannons surrounding its main cannon individually to attack in any direction;Blastoise;8
Gigantamax Blastoise is the only known Pokémon capable of using the G-Max Move G-Max Cannonade;Blastoise;8
Caterpie is a worm-like Pokémon that is mainly green in color with a tan underside;Caterpie;9
Just below its head are four, tiny legs that are used only for movement;Caterpie;9
On top of its head is a red, y-shaped antenna, which can be used to produce an odor used in self-defense, in case something tries to hurt it;Caterpie;9
Caterpie are known for their great appetites, usually eating many leaves before creating cocoons to evolve;Caterpie;9
They use self-made silk to both produce cocoons for evolution;Caterpie;9
As weak, soft-bodied Pokémon, Caterpie attempt to gather as much energy as possible to hasten their evolutions into Metapod, and afterwards into Butterfree;Caterpie;9
However, they are not completely defenseless and do have a few tricks up their sleeves;Caterpie;9
Firstly, the large eyes on their heads can trick and confuse predators into thinking they are dealing with much larger Pokémon;Caterpie;9
Secondly, the suction pads on their feet allow them to climb nearly any surface and escape from predators;Caterpie;9
Additionally, Caterpie can use String Shot to slow down their enemies and buy time for escape;Caterpie;9
Finally, the antennae on their heads release a very noxious odor when disturbed;Caterpie;9
These defense mechanisms allow Caterpie to thrive in their native habitats, and combined with the large clutch sizes of Butterfree, make them are one of the most common Pokémon trainers encounter in forests;Caterpie;9
Caterpie has the ability Shield Dust, which negates all status effects that are side effects of other moves;Caterpie;9
When threatened, it can release a strong odor from its antenna, which it uses to ward off predators;Caterpie;9
A ravenous Caterpie can quickly gobble up leaves that are much bigger than itself;Caterpie;9
Caterpie evolves into Metapod starting at level 7, which evolves into Butterfree starting at level 10;Caterpie;9
Caterpie is an insect Pokémon that resembles a green caterpillar with a yellow underside and teardrop-shaped tail;Caterpie;9
There are yellow ring-shaped markings down the sides of its segmented body, which resemble its eyes and are meant to scare off predators;Caterpie;9
Its most notable characteristic is the bright red antenna (osmeterium) on its head, which releases a stench to repel predators;Caterpie;9
Despite these features and its camouflage in green foliage, Caterpie is often preyed upon by Flying-type Pokémon;Caterpie;9
Its four tiny feet are tipped with suction cups, permitting this Pokémon to scale most surfaces with minimal effort;Caterpie;9
Caterpie is easy to capture and grows quickly, making it ideal for new Trainers;Caterpie;9
As Caterpie grow and develop over time, it will shed its skin many times before finally cocooning itself in thick silk;Caterpie;9
It can also spit this silk in order to entangle foes as seen in the anime;Caterpie;9
It has a voracious appetite, which drives it to eat a hundred leaves a day;Caterpie;9
It will even eat leaves bigger than itself;Caterpie;9
According to Pokémon Adventures, its favorite food is the Vermilion flower;Caterpie;9
Caterpie lives in temperate forests and jungles;Caterpie;9
Metapod is an insect-like Pokémon with an appearance similar to that of a green-colored chrysalis or cocoon;Metapod;10
Although it is covered in its hard shell, Metapod's eyes are still clearly visible and usually appear dazed, drowsy, or angry for reasons unknown;Metapod;10
When preparing to evolve, Caterpie spin cocoons around themselves;Metapod;10
These cocoons, while still vulnerable when soft, will eventually harden into iron-hard casings, triggering their evolutions into Metapod;Metapod;10
To avoid attacks, these Pokémon stay motionless and simply ​wait;Metapod;10
Metapod are remarkably patient, enduring whatever pain they must to reach their final stages;Metapod;10
They must remain upright while biding their time or risk spilling out their innards;Metapod;10
They are often regarded as nearly useless in battle, as freshly-caught Metapod are incapable of damaging foes at all (other than by using Struggle);Metapod;10
Luckily, however, the Caterpie line undergoes some of the quickest evolutions known to date, and it does not take very long for Metapod to finally evolve into Butterfree;Metapod;10
Metapod have the ability Shed Skin which allows for a 1/3 chance that a harmful status effect will be dropped every turn;Metapod;10
A Metapod's exterior is regularly hardened to protect its soft and tender innards while undergoing metamorphosis to eventually become a Butterfree;Metapod;10
To conserve energy for this event, the Metapod barely moves;Metapod;10
Metapod evolves from Caterpie starting at level 7, and evolves into Butterfree starting at level 10;Metapod;10
Metapod is an insect Pokémon that resembles a green chrysalis;Metapod;10
Its body is crescent-shaped with several segments making up the lower point;Metapod;10
The front of Metapod's shell resembles a face with heavy-lidded eyes and a sharply pointed nose;Metapod;10
The back of its shell consists of several geometrically shaped portions and projections;Metapod;10
Metapod's soft body is protected by a hard outer shell while it undergoes metamorphosis;Metapod;10
While this shell is said to be as hard as steel, a sudden, powerful impact could cause its liquid innards to pop out, leaving it completely exposed;Metapod;10
Metapod generally remains motionless, rebuilding its cells for evolution;Metapod;10
If an enemy discovers Metapod, it is unable to do anything other than harden its outer shell;Metapod;10
Metapod lives in temperate forests and jungles;Metapod;10
Pikipek is a natural predator of Metapod;Metapod;10
Butterfree is an insect-like Pokémon appearing as a large butterfly;Butterfree;11
Butterfree has a large purple body with light blue limbs and a nose with very small fangs;Butterfree;11
Its eyes are quite large in proportion to its head and are a red color;Butterfree;11
Butterfree's large wings simply appear as black and white butterfly wings;Butterfree;11
In its Gigantamax form, Bufferfree's body has a larger frame with red glowing eyes;Butterfree;11
It sports a giant set of wings with glowing teal patterns on them;Butterfree;11
A fur-like pattern is attached to its wings and back;Butterfree;11
Its antennae changes from black to light green and, like other dynamaxed Pokémon, are surrounded by red clouds;Butterfree;11
The gender difference is the female has purple on the bottom of its wings and the male doesn't have them;Butterfree;11
Butterfree consume honey from flowers and are excellent at detecting sources of it;Butterfree;11
They can trace minutes amounts of pollen back to flower patches, where they then feast on honey and nectar;Butterfree;11
Using the hairs on their legs, Butterfree are also able to carry the sticky substance back to their nests;Butterfree;11
They often fly as far as 6 miles (10 kilometers) to find nectar in blooming flowers;Butterfree;11
Because of their water-resistant wings, Butterfree can often be found fluttering about in the misty upper levels of rainforests;Butterfree;11
However, the high moisture is not necessary for their survival they are simply highly tolerant of it, so they are also found in drier forests as well, often flying in small swarms to search out locations where honey is abundant;Butterfree;11
They sometimes compete with Cutiefly for territory;Butterfree;11
Regular Butterfree have the ability Compound Eyes which raises its accuracy rating by 30%;Butterfree;11
Outside of battle, Compound eyes will raise the chances of finding a Pokémon with an item if the user is in the lead slot of the party;Butterfree;11
Butterfree befriended within the Dream World have the Tinted Lens ability, which doubles the power of not very effective moves;Butterfree;11
In battle, it flaps its wings at high speed to release highly toxic dust into the air;Butterfree;11
Its wings are very helpful in spreading the Poisonpowder and Stun Spore;Butterfree;11
Butterfree evolves from Metapod at level 10 and is the final evolution of Caterpie;Butterfree;11
Butterfree is a lepidopteran insect Pokémon which resembles a vaguely anthropomorphic butterfly with a purple body;Butterfree;11
Unlike true insects, it only has two body segments and four light blue legs;Butterfree;11
